OTU ID	SRR5930493	SRR5930494	SRR5930495	SRR5930497	SRR5930498	SRR5930499	SRR5930501	SRR5930502	SRR5930503	SRR5930504	SRR5930505	SRR5930506	SRR5930507	SRR5930508	SRR5930509	SRR5930510	SRR5930511	SRR5930512	SRR5930513	SRR5930514	SRR5930515	SRR5930516	SRR5930517	SRR5930518	SRR5930519	SRR5930520	SRR5930521	SRR5930522	SRR5930523	SRR5930526	SRR5930527	SRR5930528	SRR5930529	SRR5930530	SRR5930531	SRR5930532	SRR5930533	SRR5930534	SRR5930536
semibin_SRR16554725.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152538173795787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554716.24	0.0	0.0	0.0	0.08191097029455399	0.07477068634002343	0.0	0.0	1.0148777513592395	0.052401240074311864	0.6811524571262279	0.04238001308331935	0.0440388048929907	0.0	0.28930469455335883	0.0	0.17217279540275274	0.0	0.08301909003150612	0.0	0.0	0.0	0.11568609403418066	0.0	0.15510807205918753	0.0	0.2104658262888342	0.08269062403133566	0.0	0.33521565416462523	0.5322848486751145	0.3355986817850971	0.0	0.0	0.16942958293664484	0.512813517468441	0.0	0.0	0.0	0.0
semibin_SRR16554715.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764929672430019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10137973949301063	0.0	0.0	0.0	0.11877151288028372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2961226068580968	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554714.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14242636620650936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08795614935152099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554712.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03976188114130006	0.0	0.0321926981235673	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554707.35_sub	0.0	0.05032315519976196	0.0	0.17194482425008614	0.04905941963340967	0.0	0.0	0.0	0.08261176045481686	0.0	0.2590526185841747	0.0	0.12700977513673634	0.521796949711094	0.0	1.031771677689813	0.0	0.0	0.0	0.0	0.18630271266647935	0.09300064043733615	0.0	0.0	0.0	0.49171587708733644	0.0	0.0	0.0	0.025594843003224302	0.07928238968541784	0.0	0.0	0.5957145599194293	0.0	0.17785648039525048	0.10688114039234184	0.0	0.0
semibin_SRR16554706.23	0.10612479078751326	0.0	0.0	0.3485260694734532	0.40080885415547485	1.926937468360033	0.19178004773102555	0.0	0.1938388961504416	0.280995456972185	0.5428653970881836	0.8395960410039526	0.7043144993818636	0.0	0.3443572455602057	0.5421598296953547	0.1691077682527768	0.0	2.81143585904671	0.40137474458408	1.4460390843139017	0.03440327959325826	0.7923866309739189	0.962309459232806	5.871934496627902	0.18543424904868688	1.1151295649201014	0.0	0.0	0.07110645156039638	0.8774174011296171	1.22748024944188	0.0	0.3653251947935722	0.09857775979516104	0.1395753647807744	0.09112585253861581	0.5344153749957219	0.814824518140917
semibin_SRR16554704.8_sub	0.6848360859795385	0.3446907479423011	0.0	0.0	0.38363974779895177	1.2492455427985387	0.5287667598647486	0.0	0.0	0.0	0.22984654955154707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3093156834076483	0.3889548395114528	0.0	0.0	1.184532530994157	0.0	0.0
semibin_SRR16554702.69	0.0	0.0	0.0	0.1562646776005807	0.0	0.0	0.0	0.0	0.05672921351875053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554695.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20831055137946505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1342952638733822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4885683333944515	0.04033505445211004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554693.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2926655130400642	0.0	0.0	0.3202329409394284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42856958082463814	0.0	0.0	0.0	0.10356191923584579	0.0	0.0	0.11202332000030575	0.0	0.0	0.05632228419010329	0.0	0.04178319587836117	0.0	0.0	0.0	0.0
semibin_SRR16554693.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05255160188262105	0.0	0.0	0.0	0.21649588800023822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554692.65	0.0	0.0	0.0	0.0	0.07290722214942714	0.09014827764089361	0.22002660641911312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554692.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05806370638536268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07029059980818837	0.17044132142025523	0.039092042952629275	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554686.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0979946681025263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11624393766448095	0.028610246225035968	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554681.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09584528765284349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3750370325330653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554679.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14348782307675467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04659345277100231	0.0	0.0	0.0	0.0716874595555812	0.3253643005815669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554678.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285628464104214	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554678.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12926092998676172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554674.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14453268805289804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14233334183726512	0.0	0.0	0.0	0.3183661291699444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3117305385801388	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554673.15	0.0	0.21361791969346133	0.0	0.12478814619578665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12276100853291315	0.27283742222911456	0.0	0.0	0.0	0.042048694284195505	0.0	0.0	0.025878487804629098	0.0	0.060817478984192944	0.0	0.0	0.0
semibin_SRR16554673.13	0.14365346049137862	0.0	0.0	0.0	0.0	0.0	0.06138229955915347	0.0	0.05196854760691118	0.0	0.0	0.0	0.09658341032386222	0.0	0.48088615426581116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08255854532404384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0567578175527829	0.0	0.043720745020374395	0.0	0.0	0.32817116542925534	0.0	0.0	0.0
semibin_SRR16554672.14	0.0	0.25787994500187	0.0	0.14694571304678883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11645615396433986	0.0	0.0	0.3965154109911786	0.2342901104723138	0.0	0.0	0.0	0.06266472644111759	0.0	0.0	0.04381740774663762	0.0	0.05990919404187914	0.0	0.14766168443402908	0.0
semibin_SRR16554671.9	0.07555046725716212	0.08907724408539996	0.0	0.06304923295715005	0.29128603604928033	0.0	0.08828114690233624	0.0	0.18522258222423016	0.0	0.09947907778666965	0.1879657706752788	0.0	0.6185310876267469	0.0	0.10982945552197623	0.07198879553827718	0.0	0.0	0.0	0.0	0.3203150621137257	0.0	0.0	0.0	0.5907237517413199	0.25905606653691143	0.0	0.47180042323110455	0.03826212839524033	0.7982016390955109	0.0	0.30794116526297133	0.1001630150848634	0.12012062023841077	0.0	0.0	0.0	0.0
semibin_SRR16554669.51_sub	0.0	0.28359488653613946	0.0	0.0	0.11049709349969705	0.2577140455826392	0.16078446232830504	0.0	0.1574856968544297	0.0	0.26272404540587263	0.0	0.3925576679946719	0.2930807026221242	0.0	0.25482138621624895	0.0	0.4447723754492927	0.0	0.0	0.0	0.0	0.0	0.2833444785732207	0.0	0.4004321772716614	0.33690885291080935	0.0	0.0	0.0	0.10986550801394825	0.0	0.0	0.3311990483584199	0.42817228777819855	0.0	0.21894459828879795	0.0	0.0
semibin_SRR16554666.90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5832689294616238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554665.28	0.07939215881354027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16292707782384275	0.0	0.0	0.0	0.0	0.0	0.07650339954419379	0.0	0.07839297675698136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554656.6	0.0	0.0	0.0	0.0	0.0	0.0	0.09236507913328248	0.0	0.0	0.0	0.0	0.0	0.14146506256028626	0.0	0.0	0.0	0.18396778340495762	0.0	0.0	0.0	0.0	0.033805767551540536	0.0	0.2279909428473927	0.0	0.058543279141423585	0.17446049925316826	0.0	0.0	0.6046363850746093	0.0	0.0	0.0	0.08552225229398297	0.13674107407828445	0.0	0.0	0.0	0.0
semibin_SRR16554655.39	0.0	0.0	0.2266835661472791	0.07734025984950857	0.22306899758468024	0.0	0.08116888109099342	0.0	0.0	0.034171855348797624	0.17597040146584814	0.0	0.0	0.30652418288625727	0.12366508140426612	1.0717240985355831	0.0	0.0	0.0	0.21149673497506183	0.0	0.4774098759864035	0.08807243981169284	0.3063668635317448	0.0	0.04864862341746965	0.5678448182077052	0.0	0.0	0.06721912795293376	0.41651807701667476	0.0	0.0	0.07522247287853695	0.09736948978062378	0.0	0.43824442370997896	0.4974266740811837	0.1965211583521287
semibin_SRR16554654.4_sub	0.20340252751589746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13308735944031969	0.19001347307038938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554653.1	0.0	0.2404863888138143	0.0	0.14862767768938395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2269992575926819	0.08739026264193202	0.16597308272963104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04962168755038888	0.0	0.0	0.0
semibin_SRR16554652.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0848795057710987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06937016526252524	0.0	0.0
semibin_SRR16554652.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0705801038487297	0.0	0.0	0.5411104728152868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554652.103	0.0	0.3930633048017127	0.0	0.0	0.41359257521246184	1.3269344352774701	0.18328499640163387	0.0	0.0	0.0	0.25606914534298514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5224426121762875	0.0	0.0	1.3705382189968585	0.0	0.0
semibin_SRR16554648.6	0.0	0.20602777440681563	0.0	0.17664041711592227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17303062465847732	0.0	0.1978016110305346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554647.24	0.13433855440139278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07122873602435317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030179683839175294	0.0	0.0	0.0	0.044276249008905734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554644.4	0.0	0.0	0.0	0.0	0.0	0.0	0.44465265759587375	0.0	0.0	0.0	0.14409164624374385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13924419684249895	0.0	0.0	0.0	0.14638802210872104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3463407171912358	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554638.14	0.0	0.0	0.0	0.0	0.05596922645739188	0.2461920490257117	0.0	0.0	0.0	0.0	0.08066246697127162	0.0	0.1353933479608481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20693299595645365	0.0	0.0	0.0	0.0	0.0577226275748456	0.0	0.0	0.0
semibin_SRR16554636.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052398876953754225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554634.8_sub	0.12374791103573125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12422304577087419	0.0319441241165891	0.0	0.0	0.03161133844501641	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554634.69	0.0	0.0	0.0	0.0	0.0	0.0	0.058750697571639275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554633.6	0.0	0.17325044009879623	0.0	0.0	0.0	0.0	0.0	0.0	0.08290197873389428	0.0	0.0	0.0	0.0	0.11376735213086163	0.0	0.0	0.11792397582403596	0.0	0.0	0.0	0.0	0.07156628869887309	0.0	0.0575357909904309	0.0	0.10524115426769219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1719778375302239	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554632.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11755045674432597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554632.31_sub	0.0	0.0	0.0	0.0	0.04463022848836567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554630.22	0.5380799002208856	0.0	0.0	0.0	0.3859725331827957	0.5824165456444178	0.0	0.0	0.0	0.0	0.14610060216666212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37234210577448706	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554630.20	0.0	0.27515109872940624	0.26757586207051265	0.2531188761661616	0.2770207111668028	0.24217154276342678	0.07656217392765594	0.0	0.2064990739002561	0.0	0.1423907868866613	0.2225071282982225	0.0	0.43400146306000675	0.7395276566941449	0.29243028773554997	0.0	0.0	0.0	0.09520551491119658	0.0	0.0	0.0	0.43001511109691287	0.0	0.0	0.0	0.0	0.4404360453563327	0.0	0.4374355605979416	0.4551832255228351	0.0	0.3264926613574159	0.0	0.10365577493532285	0.0	0.45606082988156227	0.14457576589423057
semibin_SRR16554628.46_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07084276101281273	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554627.34	0.0	0.1809588750137752	0.0	0.0	0.0	0.0	0.10318170629952755	0.0	0.0	0.0	0.15644715061448214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2563116151620928	0.0	0.0	0.0	0.0	0.16430527661887057	0.0	0.0	0.0	0.0	0.0	0.17913033286376998	0.0	0.0
semibin_SRR16554627.102	0.0	0.0	0.0	0.14003708071665755	0.12355237889759407	0.0	0.15125469056890958	0.0	0.0	0.0	0.0	0.11099049189813993	0.0	0.0	0.0	0.10936447602500994	0.0	0.0	0.0	0.12277591044957363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36158042269568663	0.0	0.14560085475301232	0.0	0.0	0.1316829107790268	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168986.51	0.33719593479791393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8395829834512336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19790185914260985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168985.72	0.0	0.0	0.0	0.19999714367948476	0.0	0.0	0.0	0.0	0.08541567535807877	0.0	0.10381109850692123	0.0	0.0	0.0	0.0	0.0	0.0	0.13412782980988586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11582264553188498	0.0	0.0	0.0	0.09908271985417884	0.0	0.0	0.0	0.0	0.23529487218360168	0.0	0.0	0.0	0.0
semibin_SRR16168985.16	0.20556332998170188	0.0	2.0257294312355834	0.09429999268323022	0.19112788028781452	0.0	0.10646899026712384	0.0	0.26279549322194096	0.0	0.2404579096943808	0.3820018801523172	0.1866477519947729	0.06999844696376545	1.373551111446268	0.518994563923478	0.4535500936771589	0.16763573481996077	0.0	0.0	0.0	0.14888509416335874	0.954816824547884	0.09750848824642865	0.0	0.06609316853511323	0.0	0.17438686251799465	0.0	0.07937044135970289	0.0	0.0	0.0	0.0727926117029535	0.10713554715481767	1.049255563137	0.0	0.49087040463166515	0.919472489530349
semibin_SRR16168982.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15676336938623073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168982.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13043159628911935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168976.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22447346993348702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168974.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05375238189250006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11829730689693364	0.0	0.0	0.0
semibin_SRR16168945.59_sub	0.12504646258694904	0.03271850755472334	0.0	0.3920622064507015	0.09724191330273689	0.0	0.18625724246464817	0.0	0.04708717494345176	0.0	0.15217865748044931	0.0	0.03896330865212588	0.05286334199191276	0.0	0.4237058792862274	0.32488275615973516	0.4224977490277002	0.43501796940395737	0.0	0.23013837081263072	0.0	0.0	0.07088876063977477	0.0	0.1614818138507012	0.0	0.0	1.165275081332065	0.07248140740696486	0.0	0.0	0.2682058705939717	0.060143044780424385	0.08548599800206992	0.0	0.142381757484698	0.4601095145007326	0.31731927099650853
semibin_SRR16168943.41	0.0	0.0	0.0	0.0	0.0	0.05443559609816447	0.0	0.03081045856324431	0.0	0.0	0.0	0.0	0.0455767077464326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02704452944673572	0.0	0.034429972888775896	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168942.58	0.0	0.0	0.0	0.0	0.0	0.05706017434526273	0.0	0.05490788650213162	0.0	0.0	0.0	0.0	0.045022009441283733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03510646686087693	0.0	0.0	0.0	0.0	0.0	0.0	0.03252608685949619	0.0	0.03639543743364491	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168941.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12574098723628582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06728502255258613	0.24378623570303307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168940.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036331897287291436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168940.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11752860654104076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168940.32	0.0	0.069465742576462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021323146945830627	0.0	0.0	0.0734137937658356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168940.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04085927447925921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168940.103	0.0	0.16446709293892073	0.23896098131691024	0.0	0.0374553978442453	0.049074978008883094	0.0	0.0	0.0	0.0	0.0	0.0	0.04795558749927519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168940.0	0.0	0.03458968840755979	0.17976913579765297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168938.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1676851130463874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07957187557148865	0.0	0.0	0.0	0.2427596738170769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168930.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034749028516482865	0.0	0.09123789512366996	0.0	0.03590909581159553	0.0	0.0	0.0	0.0	0.0
