OTU ID	SRR6000869	SRR6000870	SRR6000871	SRR6000873	SRR6000874	SRR6000877	SRR6000878	SRR6000890	SRR6000891	SRR6000892	SRR6000893	SRR6000894	SRR6000895	SRR6000896	SRR6000899	SRR6000900	SRR6000901	SRR6000902	SRR6000903	SRR6000905	SRR6000906	SRR6000907	SRR6000908	SRR6000909	SRR6000910	SRR6000911	SRR6000912	SRR6000920	SRR6000921	SRR6000931	SRR6000932	SRR6000940	SRR6000942	SRR6000944	SRR6000945	SRR6000946	SRR6000947	SRR6000949
semibin_SRR16168903.5	0.0	2.300775051152448	1.2649472059531337	0.0	1.4133747051559957	0.0	0.6889910752085883	0.0	0.0	0.0	0.0	0.5444879519919599	0.0	1.8029825406171434	0.0	3.0448296351685107	0.0	0.0	0.0	0.0	0.0	0.704521217223723	0.0	0.0	0.0	0.5828942189951386	0.0	0.0	0.4685163911527568	2.944718869225606	0.0	0.0	0.0	0.5992001720299778	0.0	0.0	0.0	0.0
semibin_SRR16168903.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9118380395668291	0.0	0.2282104620438562	0.0	0.8804373079296597	1.19815132976093	0.0	1.0712231849139187	0.0	0.0	0.0	0.0	0.0	0.9410067794640451	3.0997141751583124	0.0	0.0	0.0	0.0	0.0	0.0	0.5283367280592226	0.0	0.0	0.0	0.0
semibin_SRR16168900.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20718277844233496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168900.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2875057943833983	0.0	0.0
semibin_SRR16168896.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39107777307266167
semibin_SRR13068852.73_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14751701778341508	0.0	0.12894507646725292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11808457664032875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09501441552505639	0.0	0.0	0.07305437410832943	0.0
semibin_SRR13068844.35	0.0	0.24830286195283185	0.0	0.0	0.6368445414300978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1971151434309686	0.0	0.8055701927800151	0.0	0.10669685284785227	0.0	0.0	0.7393528858585432	0.0	0.0	0.0	0.0	0.37924177012762855	0.0	0.0	0.0	0.0	0.3413391989906449	0.0	0.0	0.0	0.0	0.0	0.0	0.1334959467276811	0.19260620700596787
semibin_SRR13068843.42_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40078504042773483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068843.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10175510522491342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068839.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34519112538206953	0.0	0.19460163221819532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068839.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36500640156669634	0.0	0.0	0.0	0.0	0.14701983620471357	0.0	0.0	0.0	0.1629421778878866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068839.17	0.0	0.0	0.0	0.0	0.0	0.0	0.30367696672103783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35370595859988735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068836.17_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14125439378604202	0.0	0.0	0.0	0.6410060238141124	0.13052701381264328	0.0	0.0	0.0	0.455642182133583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068835.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14646506526198994	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068835.130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42486727273515906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24257600043773164	0.0
semibin_SRR13068834.14_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45632828517828505	0.0	0.0	0.0	0.0	0.0	0.1115218547085818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068830.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5369146250051201	0.0	0.0	0.0	0.0	0.44271974217855226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068829.32	0.11346475825145501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15393022554695196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17861290245797193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068829.205	0.35270615803290817	0.0	0.0	0.0	0.0	0.0	0.0	0.3508969059284269	0.0	0.0	0.0	0.0	0.0	0.0690266800950711	0.0	0.0	1.715790335619559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4106903827123584	0.0	0.0
semibin_SRR13068829.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07984198771363027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068827.60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875554230552047	0.0	0.0	0.0	0.1979871578666128	0.0	0.0	0.0	0.0	0.0	0.0	0.22439073329822865	0.0	0.0	0.0	0.0	0.0	0.0	0.31629677025105934
semibin_SRR13068826.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.325706040621881	0.0	0.0
semibin_SRR13068825.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31756343935103354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068819.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223865882218883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068817.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36818064916303167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068815.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.347262931430692
semibin_SRR13022464.9	0.0	0.27801274806202686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43498085816019544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3710317419217354	0.9638601429612493	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022436.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4239645130249161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022424.5	0.0	1.9872128246632146	0.8999925353382431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9422070341271835	0.0	2.3293300264199557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.400874095557569	0.0	0.0	0.0	2.507896298395582	0.0	0.0	0.0	0.5140176457488256	0.0	0.0	0.0	0.0
semibin_SRR13022415.6	0.3685090128282738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5301758957592683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022404.15	0.0	0.27861295878302533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3356575345171225	0.0	0.0	0.0	0.3664566371114341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022392.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.500439328016948
semibin_SRR13022325.6	4.88584690779179	1.66428802021349	2.6257844018288417	1.0125054667151083	0.0	0.0	4.492263977080253	3.8054586949523292	5.112931551125938	0.6574716906928959	1.717824927440831	1.9037864377078555	1.9176456011350673	3.1244819698959616	3.7748945934321214	0.0	4.504283585155762	5.875661643957176	0.0	0.0	0.0	0.2676609282374321	3.309400559582689	1.7047035879173813	3.2898571662427374	2.8023151846440197	0.0	5.093068172149443	3.924155874334521	0.5582364475242722	2.8977544448816324	2.613566851856411	7.4613732145567235	4.159831989447336	0.0	1.0159533870082993	1.7833294392026715	0.39111751456326815
semibin_SRR13022319.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24906988453402032	0.0	0.0	0.09773603916888975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2287972447621416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0892143557911779
semibin_SRR13022319.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49617722393348396	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022308.4	0.0	1.9182274839057125	0.8866483148798067	0.0	1.3388344217239425	0.0	2.488471000601024	0.0	0.0	0.0	0.5505515629536007	0.5129000670251063	0.37637976478729684	1.9164836861375318	2.8746197928186366	2.6311732407290904	0.0	0.0	0.0	0.0	0.1421261802920307	0.0	0.0	0.0	0.0	0.6013786253961959	0.0	0.6419104440932464	0.42609511126660726	2.461295196449818	0.0	0.0	0.0	0.6727370410234166	0.0	0.0	0.0	0.0
semibin_SRR13022289.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.679000281629767
semibin_SRR11413691.62	0.0	0.24380641451040155	0.0	6.050719543604605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.506333198042244	0.0	0.0	0.0	0.0	0.0	1.4686107312589407	0.0	0.0	0.0	0.0	14.152811055503927	0.0	0.0	0.0	0.2943674216226161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413691.42	0.0	2.2589065234391192	0.8631777040167984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3472552217281458	0.0	5.800305001541758	0.0	2.572979489946547	0.0	0.0	0.9739095592327548	0.0	0.0	0.0	0.0	0.0	0.0	0.39566789707263234	0.0	0.0	0.7653899021937516	2.654020368695147	0.0	0.0	0.0	0.5130881428481562	0.0	0.0	0.0	0.0
semibin_SRR11413691.40_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25158255331616464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6541994517421393	0.0
semibin_SRR11413690.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16345530104661143	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413690.7	0.0	0.0	0.0	0.0	0.0	1.5258879456086445	1.1250350162860532	2.037718306703642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1341262658063114	0.2716519107603929	0.0	0.0	0.0	0.0	0.0	0.3939542657248395	0.0	0.0	0.0	0.0	1.6408093763553102	0.0	0.0	0.472871226477137	0.0	0.7965920942288509	0.0	0.542850196857819	0.0	0.0
semibin_SRR11413690.63	0.0	0.0	0.0	2.2061047960384537	0.0	0.0	0.0	2.9542286955869406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.288334531848488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3887046565708667	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413690.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1332263898669673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413690.11	0.15462188920542508	0.0	0.0	0.0	0.2543435676721202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3545358807906453	0.0	0.0	0.461185861641683	0.0	0.0	0.2970451911818936	0.0	0.0	0.0	0.0	0.49969957210244104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4339347662200392	0.17254949323465615	1.844069095485277	0.0	0.0	0.0
semibin_SRR11413689.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20197370710635792	0.0	0.0	0.0	0.0	0.2886180209650782	0.0	0.0	0.0	0.0	0.25432265010476995	0.0	0.0	0.4192126204325916	0.288863362268628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14692428224670265	0.1431083994450796
semibin_SRR11413689.110	0.0	0.26921203017998563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34269620153482233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413689.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06704210490367443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413688.65_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8244712783747035	0.7748010349607587	0.0	0.1576200828033063	0.0	0.0	0.0	1.0195691641063722	0.0	0.0	0.0	0.0	0.0	0.0	0.8911296430505424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413688.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1363675857967968	0.0	0.0	0.0	0.5280806060252586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413686.80	0.0	2.1736112313980893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.979051934277449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.594071105117627
semibin_SRR11413684.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2964076800709468	0.0	0.0	0.0	0.0	1.363091175965155	0.0	0.0	0.0	0.0	0.0	0.0	5.374978091765258	0.0	0.0	0.0	0.3598391478033169	0.0	0.0	0.0	2.1564526883527764	1.349578361444859	0.0	0.0	0.0	0.14811213346986643
semibin_SRR11413683.31	0.49555312587017547	0.0	0.0	0.0	0.0	1.1286596269398446	0.0	0.0	0.0	0.0	0.0	0.0	0.5150326062252996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3095450929678947	0.0	0.0	0.0	0.0	0.218688803525888	0.0	0.0	0.0	0.0
semibin_SRR11413683.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24714741143635865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22265529560852332	0.0	0.0
semibin_SRR11413683.102	0.0	0.0	0.0	0.45511964155351187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2053836677971954	0.0	0.05926344901023657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6749480601668715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413681.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23414572651868032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413681.27	0.20117844009937255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.594717339174877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20574048518784488	0.0	0.0	0.0	0.0
semibin_SRR11413681.23	0.3534493438534709	0.0	0.0	0.0	0.0	0.7617104492519682	0.0	0.0	0.3052504684897027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6325956767682106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413679.4	0.1368828499155822	0.0	0.0	0.0	0.5433334077898757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6396312312777733	0.0	0.0	0.0
semibin_SRR11413678.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18986155068020602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08851837366774214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413678.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05103832565765693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04571486426262514	0.0	0.0	0.0	0.11397790346604152	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413678.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21046189350762562	0.0709533612607318	0.0	0.0	0.0	0.0	0.04221461804679513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413657.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21718212383775318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413657.160_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3486058820598796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413657.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30415446012309355	0.0	0.0	0.0	0.0	0.20389582907803339	0.0	0.0	0.3511046407990783	0.25223222946212276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14423754856022142	0.13367392969088093
semibin_SRR11413656.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094435969611365	0.0	0.0	0.0	0.0
semibin_SRR11413656.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.901673525708947
semibin_SRR11413656.101	0.0	0.0	0.0	0.0	0.0	0.0	0.28983618273524037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37718079540029814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413655.121	0.0	0.0	0.2602634739330495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413654.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18179083839462304	0.0	0.0	0.0	0.21535386479681323	0.0	0.0	0.0	0.0	0.0	0.0	0.2495616444314056	0.0	0.0	0.0	0.0	0.0	0.0	0.3351043843341178
semibin_SRR11413653.97_sub	0.0	0.4696757417691303	0.1842112119866155	1.0231431498025105	0.0	0.0	0.0	0.0	0.620646666610209	0.0	3.3926049505061093	0.0	1.0170956963508218	0.0	0.5730351600627841	0.0	0.0	0.9415103358057823	0.0	1.7785812237484613	0.0	0.0	0.7715826371157721	0.25351517378182675	0.0	0.783121275924123	0.0	0.0	0.0	0.5100062884586066	0.2223008466874956	2.5264151584097343	0.0	1.0710848202564294	0.0	0.8070789588522649	1.850254976092518	0.8471995751317715
semibin_SRR11413653.50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.304422474202469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413653.25	0.0	0.0	0.0	1.542870799505373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5364330792824654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59064928337058	0.0	0.0	1.3384271406364188	0.0	0.0	0.0	2.738877180173184	3.1353555367236106	0.0	1.0470867462467393	0.0	0.0
semibin_SRR11413652.34	0.0	0.0	0.0	0.0	0.25224024220915436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16283782958682755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05334642723393604	0.0	0.0	0.0	0.0
