OTU ID	ERR2162200	ERR2162201	ERR2162202	ERR2162203	ERR2162204	ERR2162205	ERR2162206	ERR2162207	ERR2162208	ERR2162209	ERR2162210	ERR2162211	ERR2162212	ERR2162213	ERR2162214	ERR2162215	ERR2162216	ERR2162217	ERR2162218	ERR2162219	ERR2162220	ERR2162221	ERR2162222	ERR2162223	ERR2162224
semibin_SRR23364233.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09203212110420204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364230.133	0.0	0.0	0.0	0.0	0.0	1.1620449913484316	0.0	0.0	0.0	0.0	2.08441115653513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364229.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1761918410389009	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364227.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1954002809273092	0.0	0.0	0.0
semibin_SRR23364212.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16086596189911193	0.0	0.0	0.0
semibin_SRR23364207.32	0.0	0.48238534667013244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364206.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7731450199433554	0.0	0.0	0.0
semibin_SRR23364199.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15408243713616449	0.13347162346202382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364199.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46431050015812636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364199.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2882346725828463	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364199.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13567147394013845	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364198.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6237139795592461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364196.21	0.0	0.2343104104750552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2521115970360865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3928539966092345	0.0	0.0	0.0
semibin_SRR23364195.41	4.358158328443126	3.372483067608675	0.0	0.9694053597642414	1.020971499312871	1.8454360129961525	0.0	0.7701216188774029	1.3665978632403288	0.0	2.086988178312028	1.8045938697115012	0.9184660970310189	1.7647929350543186	2.083774633150595	1.3938602240629923	3.4996303608708454	0.0	2.648344951923265	1.890792560422326	0.0	0.5770563148303403	3.095492309921105	0.0	2.3086309373454763
semibin_SRR23364193.49_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5823949986960568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364193.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6335884161998407	0.0	0.0	0.17535906364267087	0.12036451945790255	0.1561343325922329	0.0	0.0	0.3415043929381083	0.0	0.13578340508293638	0.0	0.1554140534983766	0.0	0.0	0.0
semibin_SRR23364192.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149861351299617	0.0	0.0	0.0
semibin_SRR23364192.60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6634541325567128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364186.11	0.0	0.0	0.0	0.5678047762708853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21224377225310803	0.0	0.0	0.0
semibin_SRR23364183.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4224512857533541	0.0	0.0	0.0	0.0	0.14364982511873206	0.0	0.0	0.0	0.0	0.0	0.0	0.14636510071488598	0.0	0.0	0.0
semibin_SRR23364176.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1399154394790163	0.0	0.0	0.0
semibin_SRR23364171.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2895140919004136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364171.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4348708041066013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1263685549442575	0.0	0.0	0.0
semibin_SRR20881988.7	0.0	0.0	0.5541484856084542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2863733680404897	0.0	0.31053919918962725	1.1659968250329433	0.0	0.5405023968443982	0.4884184651876921	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881986.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.584441443584766	0.0	0.0	0.18418513874130654	0.12680086907518168	0.16523744450366684	0.0	0.0	0.3416182206315688	0.0	0.13696745195009072	0.0	0.14966629564634576	0.0	0.0	0.0
semibin_SRR20881985.46_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19751414921188892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881984.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8716650390066618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881984.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3584929992445025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12786849643338552	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881984.27	0.0	0.6478610721157207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.604316656889554	0.0	0.0	0.23779930411852032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881983.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3926784106768035	0.0	0.2911451388797814	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881981.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13729844206884356	0.1296891764121987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881981.24	0.0	0.0	0.0	0.0	0.0	0.32355886039730314	0.0	0.0	0.0	0.0	0.0	0.0	0.49811897383680764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7308182197155989	0.0
semibin_SRR20881980.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5771388252354421	0.0	0.0	0.0	0.12854410963385568	0.1658720898239939	0.0	0.0	0.3763768662107076	0.0	0.15250586047177636	0.0	0.16542028514025928	0.0	0.0	0.0
semibin_SRR20881980.15_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1552167887922517	0.09695921872945035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09732052029503352	0.0	0.0	0.0
semibin_SRR20881977.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32377967826881326	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881977.110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407670318903996	0.0	0.0	0.0
semibin_SRR20881975.0	1.4918910511541408	0.28143061419408133	0.0	0.0	0.3658588230159104	0.0	0.0	0.0	0.0	0.0	0.0	4.339518803910605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2693383162024072	0.0	0.0	0.0
semibin_SRR20881974.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19603832435242763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554790.42	0.4146307978124734	0.43589429133436103	0.0	0.21994442655137866	0.0	0.0	0.0	0.0	0.0	0.0	1.5893451042211861	0.0	0.0	0.5037554642596972	0.0	0.0	0.0	0.0	0.0	0.0	0.40276271255676116	0.0	0.0	0.0	0.0
semibin_SRR16554789.32	0.0	0.0	0.0	0.0	0.0	0.32219211565799316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18970465329811886	0.0	0.0	0.0
semibin_SRR16554786.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2929384383478581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554784.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9011982310346714	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554784.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6309001275703929	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554780.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3515026183115608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15263936281038756	0.4449175299438201	0.0	0.4999687430676479
semibin_SRR16554777.34	0.0	0.0	0.0	0.25208392617159653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554776.8	0.0	0.0	0.0	0.0	0.25715903761515707	0.4314640922823721	0.0	0.32852252090690304	0.2328319407540341	0.0	0.619082646015817	0.0	0.0	0.27077392722578375	0.6470104560490714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33054111992518054	0.0	0.0
semibin_SRR16554766.35_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43102320886281886	0.0	0.0	0.1639222190871763	0.0	0.16508456039615163	0.14580833540208435	0.0	0.0	0.16169830177329259	0.0	0.0	0.0	0.18578546144386343	0.0	0.0
semibin_SRR16554766.13	0.0	0.0	0.10056210598334404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1777165305222027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554765.8	0.6573772225541012	0.0	0.9197703685699589	0.0	0.0	0.873301705434756	0.0	0.0	0.7783626627941921	0.0	1.440576583983663	0.0	0.4057565637605947	0.0	0.501596654067307	0.0	1.2297724602442837	0.0	0.7789432500768606	0.6633159535448099	1.6138461719273505	0.0	0.0	0.0	0.0
semibin_SRR16554765.35	0.0	0.11754418501374718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2701470342289489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554763.40_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14700289360621818	0.0	0.0	0.0
semibin_SRR16554762.1	0.0	0.0	0.9391492815750141	0.0	0.0	0.16613341603807102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554759.10_sub	0.0	0.0	0.0	0.7502470979224451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.632590015277491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554757.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.340046209368401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554745.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3762281684894297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554744.40_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7347208456180736	0.0	0.0	0.16003541783989875	0.0	0.47670475117779904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554744.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1385814812261442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554739.16	0.0	0.0	0.0	0.0	0.0	0.3121321457023682	0.0	0.27273099286225433	0.147706495047311	2.1438057822517007	0.26276398656011213	0.3843759980721125	0.2555001984739982	0.0	0.0	0.0	0.0	0.0	0.15992952997644827	0.0	0.5978424009229302	0.0	0.6546469624686055	0.0	0.0
semibin_SRR16554738.0	0.0	0.1353305981264377	0.0	0.32896323860338633	0.0	0.1335969595877102	0.0	0.28997266040315534	0.0	0.0	0.17607710702025547	0.0	0.0	0.14637144847686492	0.0	0.0	0.20350121965464457	0.19219948587341992	0.0	0.3032004138785277	0.2774729810001707	0.15126467963672804	0.0	0.0	0.0
semibin_SRR16554736.70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.455038148506298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554736.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1552156491172172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554736.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1618022332909657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554736.21	0.0	0.4512731856096601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7067456965694192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554736.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9098957265161168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554730.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32948764935929525	0.0	0.0	0.18101407654110216	0.0	0.15333691112921563	0.14273272102163378	0.0	0.25780096094792726	0.18074306552793745	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554725.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7377047343166452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554716.24	0.0	0.0	0.5461382854224054	0.7322285084771839	0.0	0.0	0.0	0.3321486973230721	0.3434390068750923	0.0	0.27467441198480996	0.30893641107463965	0.0	0.0	0.8597101894240308	0.0	0.0	0.0	0.0	0.0	0.21376675574735898	0.0	0.0	0.0	0.0
semibin_SRR16554712.24	0.0	0.0	0.0	0.0	0.0	0.0	2.378411500861726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554712.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9838234184102046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554707.35_sub	0.6890579696013474	0.4316871308912098	0.0	0.32070613309756335	0.0	2.3431498587523256	0.2238916042761786	0.0	0.0	0.0	2.029324421276035	0.0	0.2536559939550625	0.2664665860601541	0.5271945726560653	0.0	0.0	0.0	0.0	0.42417256710146556	0.0	0.0	0.8523814517014403	0.0	0.0
semibin_SRR16554706.23	1.3373332377478955	7.097878269168608	0.0	0.0	0.0	2.884948486381185	0.0	6.26918101624445	6.154197537041742	0.0	3.762397971393063	0.0	1.911629658291759	1.1811714217582692	0.0	3.046542859996563	4.259017159311263	0.0	7.499628571908694	1.0892285492591316	2.94503321088529	0.6049081365536086	3.0655826593674216	0.0	0.0
semibin_SRR16554704.8_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3837749376827045	0.0	0.0	0.0	0.0
semibin_SRR16554703.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3591111956468303	0.0	0.0	0.0
semibin_SRR16554703.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8228727856993636	0.0	0.0	0.0
semibin_SRR16554702.69	0.0	0.0	0.0	1.585448607411525	0.0	0.0	0.0	0.0	0.0	0.0	0.12552699394299457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.245200610766709	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554696.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2967877633986054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554695.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.209830677510244	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554693.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14832741157497398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3821170553188553	0.0	0.1666212083493598	0.0	0.0
semibin_SRR16554693.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3910415965656562	0.0	0.0	0.0	0.0
semibin_SRR16554692.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2928065986905333
semibin_SRR16554692.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2783636676865577
semibin_SRR16554681.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15071187693141755	0.0	0.0	0.0
semibin_SRR16554679.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.351780596486764	0.0	0.0
semibin_SRR16554678.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5297197676653398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554673.15	0.0	0.0	0.4464134029321555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9330097081215911	0.0	0.5381978599539915	0.5018567818043782	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554673.13	0.0	0.4670787251094437	0.0	0.0	0.0	0.09516859063445691	0.0	0.0	0.0	0.0	0.0	0.0	0.20587736675625357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554672.14	0.0	0.0	0.5086174103466897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1874164188776584	0.0	0.7519576927628062	0.5325832060816311	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554671.9	0.0	0.15419678824391242	0.0	0.3212218698875741	0.0	0.1398714111618554	0.0	0.2984114013425244	0.0	0.0	0.16619818511082082	0.0	0.0	0.13743120843846066	0.0	0.0	0.18814906563586678	0.18523636355189146	0.0	0.28325830965695886	0.2614191313520959	0.14492326258276397	0.0	0.0	0.0
semibin_SRR16554669.51_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2825349914674124	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554666.90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1369386010121369	0.0	0.0	0.0
semibin_SRR16554665.28	0.0	0.0	0.0	0.0	0.0	0.0	1.247457418777184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554660.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19579818352707434	0.0	0.0	0.0
semibin_SRR16554656.6	0.0	0.0	0.9549396476315788	0.0	0.0	0.1710584766459063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554655.39	0.8917596801712442	0.0	0.0	0.5112340242148166	0.440592866130292	0.0	0.0	0.9924099390934537	0.0	0.0	0.0	0.0	0.0	0.47592188998791485	0.34380274728561305	0.6038079205535212	0.0	0.0	0.0	0.0	0.0	0.0	2.61095551816909	0.2057613753376534	0.0
semibin_SRR16554653.1	0.0	0.0	0.4231514655539828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2041323562460058	1.0672570485730652	0.0	0.4565409342823456	0.42736888095680203	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554652.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4640748321672265	0.20092469569100968	0.0	0.0	0.0
semibin_SRR16554652.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33557449926709887	0.0	0.0	0.0
semibin_SRR16554648.6	0.0	0.0	0.4493926716100759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7654843622428844	0.0	0.4638487742880733	0.4009476538706292	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554638.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.085535056211306	0.0	0.0	0.0	0.0	0.0	1.6168633629233786	0.0	0.0	0.6757321752706377	0.0	0.9024876237678405	0.0	0.0
semibin_SRR16554633.6	0.0	0.0	0.0	0.0	0.0	0.3070440562025998	0.0	0.0	0.0	0.0	0.0	0.0	0.37098581726679575	0.0	0.0	0.0	0.0	0.0	0.0	0.6073686981659209	0.0	0.20080185905211503	0.0	0.0	0.0
semibin_SRR16554632.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5617338449014021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554630.20	2.8062785677186213	1.231983395731241	0.0	0.0	0.7076829769292311	1.4139141605858008	0.0	0.0	0.5091933711379116	0.0	1.3270265227697946	1.144623986980346	0.4371944021874305	1.1170947528108472	1.3063865315128778	0.48439726039860054	1.6212221776724607	0.0	0.8209600365032902	0.9993432303218576	0.0	0.3761837328310337	1.0001114188149114	0.0	0.7422162033257059
semibin_SRR16554627.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24713057144233655	0.0	0.0	0.0	0.0	0.0
semibin_SRR16554627.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666480961825107	1.9530107174880262	0.0	0.3297688097160938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168945.59_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4464776764438494	0.0	0.0	0.18027074543495022	0.0	0.1407873915056201	0.0	0.0	0.2995338117035077	0.0	0.0	0.0	0.13516783127612933	0.0	0.0	0.0
semibin_SRR16168940.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1823388462749938
semibin_SRR16168930.38	0.0	0.0	0.7559606552228494	0.0	0.0	0.1289631791309886	0.0	0.0	0.15286478820877877	0.0	0.0	0.0	0.0	0.0	0.17358967543391188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
