OTU ID	SRR16168896	SRR16168900	SRR16168902	SRR16168903	SRR16168909	SRR16168913	SRR16168918	SRR16168920	SRR16168925	SRR16168926	SRR16168929	SRR16168930	SRR16168938	SRR16168940	SRR16168941	SRR16168942	SRR16168943	SRR16168945	SRR16168952	SRR16168969	SRR16168974	SRR16168975	SRR16168976	SRR16168982	SRR16168984	SRR16168985	SRR16168986
semibin_SRR16168926.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3879107378191265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168925.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7800314151050184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168920.5_sub	0.0	0.0	0.0	0.0	1.441049329694793	0.18966034520610453	0.06633896820208728	3.4239844366045706	0.3938567529139598	0.822216166970575	0.7002196469276217	0.7607311569207784	0.3845973354271833	0.0	1.008186844094834	0.0	0.6666489600239476	0.5132667129561836	0.0	0.8640390583553214	0.0	0.0	0.3290852576009393	0.8343347188646784	0.3174274910950228	0.48699908460379415	0.658857861836897
semibin_SRR16168918.72	0.0	0.0	0.0	0.0	0.0	0.0	3.968553821218994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168918.53	0.0	0.0	0.0	0.0	0.0	0.0	0.4893444797157753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168918.151	0.0	0.0	0.0	0.0	0.0	0.03558114297623281	0.7605278592343371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168913.75	0.0	0.0	0.0	0.0	0.0	1.7718039446424256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168913.74	0.0	0.0	1.1743004815637532	0.0	0.0	0.9517705550619652	0.2713286709753266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168913.53	0.0	0.0	0.0	0.0	0.0	0.28279425284329435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168913.44_sub	0.0	0.0	0.0	0.0	0.0	5.953661067320229	0.27875522818529663	0.0	0.0	0.3838097929321997	0.0	0.3649683128327804	0.0	0.5627515986261082	0.0	0.0	0.0	0.0	1.3101522920833337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168913.31	0.0	0.0	0.0	0.0	0.0	0.4832112221846936	0.09661669784653425	0.9469612578054787	0.3602187374015925	0.8559636611958406	0.7312009672208735	0.7716687275631825	0.37314078193280575	0.0	0.9200633889649461	0.0	0.6472260053720605	0.44701122601846055	0.0	0.7469773871581616	0.0	0.44228659990279623	0.24467457591487696	0.8151603449076311	0.3605713276020882	0.46123419917128095	0.5667526501464017
semibin_SRR16168913.2	0.0	0.0	0.0	0.0	0.0	0.6762791112656553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168909.12	0.0	0.0	0.0	0.0	6.466878555710536	0.18488289470030578	0.06273644210838022	1.129123683504835	0.3935202583894003	0.9510653943971734	0.7215669624219078	0.7421160849720804	0.4329084415264356	0.0	0.9756190472335299	0.0	0.6347432026808337	0.4738445168353021	0.0	0.8448440731219855	0.0	0.0	0.2716786767432338	0.8431240372597064	0.3102372736004812	0.48370428018587225	0.6304862490223196
semibin_SRR16168903.5	0.0	0.0	0.0	13.214297470153747	0.0	0.0	0.2647834023646132	0.0	0.28142859916569635	0.0	0.0	0.39194809667391417	0.0	0.0	0.0	0.0	0.0	0.0	1.4476812985568048	0.0	0.0	0.0	0.0	0.414268911305438	0.0	0.0	0.0
semibin_SRR16168903.11	0.3544205936304045	0.5132306564009036	0.907787331319648	11.824979715658559	0.0	0.5317175370154537	0.0	0.0	0.386066704089274	0.31517144213446374	0.0	0.0	0.25520418346250984	0.0	0.0	0.0	0.0	0.39874188017796847	1.096456830684933	0.32329177382286256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168902.6	0.0	0.0	1.1314632790566277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168900.48	0.0	3.153991758128955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168900.4	0.0	1.0653141160773258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168900.29	0.0	0.8875075284345364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168896.8	1.1590558280108925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168896.24_sub	0.33697444659607956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR16168896.113	1.192738718277771	1.0747154537026875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068851.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6441596891981257	0.0	0.0	0.0	0.0	0.39162606671978334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068846.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12292520517923967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068844.35	0.0	0.0	0.5270735520825547	0.0	0.0	0.1683642848513264	0.08525634683292696	0.0	0.0	0.0	0.8804946927316238	0.6654176134137774	0.0	0.0	0.5433370707663037	0.0	0.8566932114654544	0.6317517913640219	0.0	0.0	0.0	0.0	0.2572712025034779	0.0	0.0	0.43284516434836834	0.0
semibin_SRR13068843.60_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.17609339086357415	0.0	0.0	0.0	0.0	0.19008228729082174	0.0	0.0	0.25481609111759523	0.0	0.577776141880861	0.2489890415467648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3005937224940969	0.0
semibin_SRR13068843.42_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1373272474814659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10066007624733425	0.16637637382450662
semibin_SRR13068843.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08459892064561085	0.0	0.0	0.0	0.0	0.0	0.10552394713555568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13617804042414924	0.0
semibin_SRR13068839.82	0.0	0.0	0.0	0.0	0.21665627007022092	0.0	0.05840229105559192	0.0	0.17123765649954648	0.0	0.0	0.16309991618915198	0.0	0.0	0.0	0.43962910544039585	0.5567782211259372	0.27761302190625087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068839.7	0.0	0.0	0.0	0.0	0.16673732296457797	0.0	0.11031671741403626	0.0	0.0	0.0	0.42800434093659623	0.17162087416141483	0.0	0.0	0.0	0.0	0.19287525780757245	0.246119275367128	0.0	0.0	0.0	0.0	0.09768060663139269	0.20598842746480697	0.4422595339793003	0.12316110181495529	0.0
semibin_SRR13068839.17	0.0	1.1068467129571473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20746361695114374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068836.17_sub	0.0	0.0	0.0	0.0	1.0718024995165745	0.16441060153175865	0.07664569191123193	1.010701176802402	0.35366308068979696	0.7022471050011071	0.752935277113395	0.6809592194907822	0.3887788796931291	0.0	0.9388947174830704	0.0	0.6757071439041629	0.4192378835467683	0.0	0.7285586785266739	0.0	0.0	0.25540521966297053	0.711526887703406	0.2729819744922861	0.4741474960296272	0.6322658764025093
semibin_SRR13068835.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5213565683526743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068834.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294568726504483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068834.14_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.05270756888660061	0.0	0.0	0.0	0.3275354849674177	0.0	0.0	0.0	0.0	0.0	0.15595372377220623	0.0	0.0	0.0	0.0	0.0	0.0	0.0885222204942945	0.0	0.11251821818482108	0.19057893081076321
semibin_SRR13068830.5	0.0	0.0	0.0	0.0	1.1210031711475401	0.1690138935280765	0.06395514706859753	0.8685236660317323	0.315904511453208	0.7225414489989069	0.661177459846334	0.5855080470923526	0.39647496000571975	0.0	0.904830537643742	0.0	0.5468947960081917	0.35757514470345136	0.0	0.6418326610482045	0.0	0.0	0.22207138517095756	0.5903779490145886	0.25412308312061643	0.41586297765097485	0.6067265175972214
semibin_SRR13068829.28_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43509782936389296	0.0	0.0	0.0	0.0	0.28314049289593224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068829.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7454939413025112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068829.111	0.0	0.0	0.0	0.0	0.0	0.0	0.031293658335704036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09209603329397442	0.0	0.07778199850907726
semibin_SRR13068827.60	0.0	0.0	0.23030722817352395	0.0	0.0	0.07548067529577712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068827.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18419142960148038
semibin_SRR13068826.42	0.0	0.0	0.0	0.0	0.0	0.0	0.04852936957596163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068825.75	0.0	0.0	0.0	0.0	0.0	0.0	0.11251993433094534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068818.12_sub	0.0	0.0	0.0	0.0	0.0	0.12898373306992936	0.0	0.6517669535645652	0.0	0.6428379198564943	0.5230872527828219	0.44769968061402365	0.3381982902053402	0.0	0.0	0.0	0.3945344473434019	0.2523272277201977	0.0	0.4996800640551451	0.0	0.0	0.16226262978727612	0.4748384278354675	0.0	0.3054826754442365	0.44806108815187046
semibin_SRR13068817.76	0.0	0.0	1.5865196115003115	0.0	0.0	0.0	0.39521399103427657	0.0	0.0	0.0	0.0	0.08043372244025734	0.0	0.0	0.0	0.0	0.06864808891601346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13068817.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12914977914994266	0.0	0.0	0.0
semibin_SRR13022464.9	0.0	0.0	0.0	0.0	0.0	0.25052687735811946	0.19278689228819915	0.0	0.17206816211554102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13327513583939424	0.0	0.0
semibin_SRR13022452.10	0.09637496913263906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022450.11	0.0	0.0	0.0	0.0	0.0	0.0	0.10832030419839958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022424.5	0.0	0.0	0.0	0.0	0.0	0.0	0.31969437692944397	0.0	0.0	0.0	0.0	0.3949764572359994	0.0	0.0	0.0	0.0	0.0	0.0	0.9570106408672319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022423.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20512426303967313	0.0	0.0	0.0	0.0
semibin_SRR13022404.15	0.0	0.0	0.5505502042285565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022392.1	1.614774586207169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022375.5	0.4166637394615781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022325.6	0.22535043443362127	1.561126159120078	2.872200423482599	7.0172385112157425	0.0	0.696070209286604	0.7764769550000757	0.90862323992113	0.0	0.702100552567431	0.0	1.1292758320405487	1.1443362799996377	0.0	0.11321927564391202	0.255789352442753	0.0	0.6841058517846705	0.0	0.787522789766477	0.0	1.7317755919118458	0.24447983690128783	0.0	0.9100071561039551	0.0	1.7454116415287395
semibin_SRR13022319.17	0.0	0.0	0.0	0.0	0.0	0.05980026390523997	0.3375749656581722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6861456665250052	0.0
semibin_SRR13022319.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0145190663964625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022308.4	0.0	0.0	0.0	0.0	0.0	2.039414499508657	0.25733049266853386	0.0	0.0	0.8368247428042919	0.0	0.3470116929684091	0.0	0.6457451375575655	0.0	0.0	0.0	0.12104427193757467	1.1012455295447188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR13022289.13	3.0047640796864235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413692.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06838935910541818	0.0	0.0
semibin_SRR11413691.62	0.0	0.0	0.0	0.0	2.385965794197484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4906372019379792	0.0	0.0	0.0	0.2974972881011704	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413691.42	0.0	0.31980468557659725	0.0	0.0	0.0	0.0	0.36014393163661784	0.0	0.0	0.0	0.0	0.7947339107315587	0.0	0.0	0.0	0.0	0.0	0.0	0.9168073157253778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413690.7	0.0	0.0	0.0	0.0	0.0	0.0	0.2933244929540801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5547438939741453	0.0	0.0	0.0	0.0	0.0	0.12695187336372366	0.0	0.0	0.0
semibin_SRR11413690.24	0.04397978163463584	0.0	0.0	0.0	0.0	0.0	0.0564674078272652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413690.11	0.0	0.0	0.0	0.0	0.0	0.10370443387044191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413689.18	0.0	0.0	0.0	0.0	0.18872038365902677	0.07972905959512469	0.10439242024109308	0.0	0.25944908031039204	0.15459980995115427	0.46898162889211004	0.44169539250287243	0.16396093112482793	0.0	0.0	0.0	0.07842649994374129	0.0	0.18703113505118624	0.2299342884349913	0.0	2.232608289734229	0.0	0.46866339490598996	0.44672470112222934	0.14762288133631152	0.29263009093307124
semibin_SRR11413689.110	0.37966242347500107	0.5820923238174727	1.2758109509991378	0.0	0.0	0.0	0.14295802584239842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413689.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059472238230886	0.0	0.0	0.0	0.0	0.0	0.0	0.08794307185323538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413688.65_sub	0.0	0.0	0.0	0.0	0.0	1.2474487450932792	0.2740385699665657	0.0	0.0	0.0	0.0	0.24454136048752959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413688.2	0.0	0.0	0.0	0.0	1.221505695572605	0.1894540931685344	0.08111256901565256	0.9979726860058542	0.4026634762867696	0.8120105590741462	0.6589407025361915	0.7583486630762594	0.3856601103183716	0.0	0.8968197882135255	0.0	0.7211287788256985	0.4882535787020749	0.0	0.7363386657032388	0.0	0.0	0.29619164473187876	0.7604700382629187	0.3337960378505147	0.5604302492998929	0.5879968137076869
semibin_SRR11413687.106_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21464018932858395	0.0	0.0
semibin_SRR11413686.80	0.0	2.3754169701164436	0.0	0.0	0.0	0.0	0.0	2.4719192118126214	0.0	0.42280948196240364	0.0	0.0	0.0	0.0	0.0	0.0	0.9817967844178251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413683.31	0.23088687840082578	0.0	0.0	0.0	0.0	0.0	0.3453927120019244	0.0	0.0	0.0	0.0	0.19289259816626356	0.0	0.0	0.0	0.0	0.0	0.0	1.1354995255802804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413683.194	0.051404900065611984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413683.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11022351699034996	0.0	0.0	0.0	0.0	0.162283708918269	0.0	0.0	0.0	0.0	0.0	0.3499909672885683	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413683.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7580774948683915	0.0	0.0
semibin_SRR11413683.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.042294439678537	0.0	0.0	0.0	0.0	0.0	0.0	0.06839521382334181	0.0
semibin_SRR11413681.96	0.0	0.0	0.0	0.0	0.0	0.17814664695528118	0.1253468118746451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413681.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22786019347608447	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413681.23	0.1005610917129613	0.0	0.0	0.0	0.0	0.1110719017344294	0.0	0.0	0.0	0.0	0.0	0.0	1.052812890731169	0.0	0.0	0.0	0.0	0.11108620424242155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413679.4	0.0	0.0	0.0	0.0	0.0	0.054093006579111425	0.0	0.0	0.0	0.0	0.0	0.0	0.4212218542392134	0.0	0.0	0.0	0.0	0.5457082401435412	0.0	0.0	0.0	0.22619694301885268	0.0	0.07900747410284333	0.0	0.0	0.3357674300327949
semibin_SRR11413678.51	0.0	0.0	0.0	0.0	0.0	0.0	0.03917421064713866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16400675003951434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041283084722097976
semibin_SRR11413678.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19179443269970078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413657.56	0.0	0.0	0.0	0.0	0.0	0.1876623215229463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413657.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12160328789129074	0.0	0.0
semibin_SRR11413657.160_sub	0.0	1.4505593694099075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30031372386781413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413657.102	0.0	0.0	0.0	0.0	0.17773851820060838	0.06771290308825699	0.09419270128345117	0.0	0.26563790266628906	0.14462077740855325	0.4730716130302823	0.48229227818742587	0.16039921589501555	0.0	0.0	0.0	0.07094624310115334	0.0	0.0	0.1851118521932931	0.0	2.0770994058682435	0.0	0.4083695058324334	0.39110589936848233	0.13260431494425295	0.2579707781538451
semibin_SRR11413656.47	0.19172911595353967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413656.25	2.109707870897371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413656.101	0.0	1.2158653086868492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22035352656772172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413655.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5061759764428814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14121398518154996	0.0
semibin_SRR11413654.21	0.0	0.0	0.23256595676310796	0.0	0.0	0.0746188003071427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR11413653.97_sub	0.15162712421170071	1.889236948063579	4.671748479272831	0.0	0.0	1.2508337846172821	0.1540033412658526	0.0	0.0	0.0	0.0	0.18600494284554295	0.0	0.0	0.0	0.0	0.0	0.05710324802741166	0.0	0.436711946124071	0.0	0.572488866391618	0.46696721352446846	0.0	1.415594292269863	0.07210583299419375	0.5029322096393504
semibin_SRR11413653.25	1.6767100931598584	0.0	0.0	0.0	0.0	1.5919934364501123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7193577765027164	0.0	0.0	0.0	0.0	0.09411480888085552	0.0906774965255008	0.0
semibin_SRR11413652.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04360679925735742	0.0	0.0	0.0	0.0
semibin_SRR11413652.32	0.0	0.0	0.0	0.0	0.0	0.0	0.15277961342372584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30764052259192926	0.0	0.0	0.0	1.3041041985174273
semibin_SRR11413649.145_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18219409044017867	0.0	0.0
